Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
6/11/2013,132.0933723799574,133.09640047987048,131.64039035511476,131.9315948486328,159505400,11,1,24,6,2013
6/12/2013,132.83766143158988,132.97517305649845,130.7183457468845,130.8396759033203,177361500,12,2,24,6,2013
6/13/2013,130.76690560478272,133.06418090245683,130.47570082459538,132.82960510253906,163587800,13,3,24,6,2013
6/14/2013,132.68396939866344,133.2016653083338,131.77800464245132,131.99639892578125,141197500,14,4,24,6,2013
6/17/2013,132.89425200692773,133.64653585789836,132.02873492737578,133.01559448242188,136295600,17,0,25,6,2013
6/18/2013,133.0884699206615,134.26947071725866,133.08038535473267,134.06724548339844,114695600,18,1,25,6,2013
6/19/2013,133.95391071576904,134.18848640011126,132.15815084652678,132.2147674560547,206149500,19,2,25,6,2013
6/20/2013,130.92865213554612,132.23098260049025,128.59901444847992,128.93875122070312,321255900,20,3,25,6,2013
6/21/2013,129.81613705704186,129.91371474833818,128.05153682658357,129.35263061523438,271956800,21,4,25,6,2013
6/24/2013,128.0027807533057,128.83221615798354,126.63663068463391,127.7181625366211,222329000,24,0,26,6,2013
6/25/2013,128.8728644927892,130.19022556856228,128.01089499875798,128.94606018066406,162262200,25,1,26,6,2013
6/26/2013,130.0031398554384,130.5154474515564,129.49897200411436,130.2227020263672,134848000,26,2,26,6,2013
6/27/2013,131.00335814558505,131.58884898486178,130.8813736493165,130.98709106445312,129483700,27,3,26,6,2013
6/28/2013,130.62124340814032,131.24738372638163,129.9950907,130.45046997070312,160402900,28,4,26,6,2013
7/1/2013,131.13352071332912,132.12560220157806,130.98715413710548,131.2148438,131954800,1,0,27,7,2013
7/2/2013,131.01965404739227,131.97921360577067,130.51548604697805,131.0928497314453,154863700,2,1,27,7,2013
7/3/2013,130.49921805877565,131.54822797205642,130.28779557158123,131.14976501464844,75216400,3,2,27,7,2013
7/5/2013,132.11746068701402,132.61350137792098,131.1660408191731,132.56471252441406,122416900,5,4,27,7,2013
7/8/2013,133.24778534544186,133.67877010874005,132.61350541424252,133.3209686279297,108092500,8,0,28,7,2013
7/9/2013,134.15853304220815,134.44315121786275,133.5811817599164,134.2805176,119298000,9,1,28,7,2013
7/10/2013,134.1504296861955,134.78470968027392,133.87395120839795,134.32933044433594,121410100,10,2,28,7,2013
7/11/2013,135.89063019748934,136.29722055623856,134.32118496047778,136.1589813232422,135592200,11,3,28,7,2013
7/12/2013,136.1182883958928,136.55740042242775,135.9068659250649,136.2158660888672,104212700,12,4,28,7,2013
7/15/2013,136.58999204155515,136.93152651876414,136.35416264014427,136.73635864257812,69450600,15,0,29,7,2013
7/16/2013,136.8257446442226,136.90706765640144,135.85807028493178,136.2239990234375,88702100,16,1,29,7,2013
7/17/2013,136.74442752898892,137.00463882090187,136.39475348304939,136.5736541748047,92873900,17,2,29,7,2013
7/18/2013,136.86636786491164,137.64702637574783,136.77691753979653,137.32174682617188,103620100,18,3,29,7,2013
7/19/2013,137.0372333361225,137.61458476164756,136.86645990673284,137.5657958984375,103831700,19,4,29,7,2013
7/22/2013,137.76093842274616,138.02928952920144,137.4356587142464,137.83412170410156,79428600,22,0,30,7,2013
7/23/2013,138.07806875262452,138.1024631780415,137.4681833008975,137.54136657714844,80829700,23,1,30,7,2013
7/24/2013,138.0699160027441,138.1268445954567,136.76069486000577,137.0371856689453,112914000,24,2,30,7,2013
7/25/2013,136.7932693327366,137.4926052872275,136.5655797111027,137.37062072753906,111088600,25,3,30,7,2013
7/26/2013,136.79325273524088,137.5576445471891,136.22402875022163,137.51698303222656,107814600,26,4,30,7,2013
7/29/2013,137.1672994879607,137.47631209070497,136.7037929919957,137.0941162109375,79695000,29,0,31,7,2013
7/30/2013,137.50884626370512,137.65521281775153,136.76884892984455,137.0941162109375,85209600,30,1,31,7,2013
7/31/2013,137.37870893977868,138.1187061365611,137.0127802142964,137.19168090820312,142388700,31,2,31,7,2013
8/1/2013,138.2325904686191,138.89939218463303,138.1593947760538,138.7774200439453,110438400,1,3,31,8,2013
8/2/2013,138.4684150236228,139.02951171794325,138.2813869282338,139.01324462890625,91116700,2,4,31,8,2013
8/5/2013,138.70420098058102,139.02134087271503,138.52530028161829,138.80990600585938,54072700,5,0,32,8,2013
8/6/2013,138.54155317029083,138.84243838274656,137.71211802196243,138.0211181640625,87495000,6,1,32,8,2013
8/7/2013,137.58202280356778,137.77717819940653,137.06158773441305,137.57388305664062,84854700,7,2,32,8,2013
8/8/2013,138.22444578723423,138.38707943839768,137.37060360843594,138.0780792236328,102181300,8,3,32,8,2013
8/9/2013,137.8991428853495,138.32200019573287,137.1998071985478,137.67958068847656,91757700,9,4,32,8,2013
8/12/2013,136.9884205621699,137.6796166839246,136.92336461986022,137.51698303222656,68593300,12,0,33,8,2013
8/13/2013,137.76095032015567,138.1594009,136.94776959090595,137.923584,80806000,13,1,33,8,2013
8/14/2013,137.8584868364431,138.0780490420047,137.1835455439015,137.21607971191406,79829200,14,2,33,8,2013
8/15/2013,136.13452606606714,136.15078073928393,135.06112204267944,135.2969512939453,152931800,15,3,33,8,2013
8/16/2013,135.0367900565327,135.50030902860817,134.5814108329764,134.84976196289062,130868200,16,4,33,8,2013
8/19/2013,134.6952255577616,135.1587444263207,133.97962270447056,133.98776245117188,96437600,19,0,34,8,2013
8/20/2013,134.2072685206418,135.1505606273964,134.06090202553148,134.64639282226562,89294400,20,1,34,8,2013
8/21/2013,134.27234988494425,135.01234706111066,133.5160980338931,133.8169708251953,159530500,21,2,34,8,2013
8/22/2013,134.09346601894424,135.23192621929283,134.08533868048224,135.03675842285156,101471400,22,3,34,8,2013
8/23/2013,135.43522553634054,135.66291510181108,134.8009456885082,135.4921417236328,90888900,23,4,34,8,2013
8/26/2013,135.63039860325858,136.04512868652327,134.89854096290682,134.9879913330078,89702100,26,0,35,8,2013
8/27/2013,133.6543320276841,134.98794739721012,132.7191795,132.81675720214844,158619400,27,1,35,8,2013
8/28/2013,132.75981645292129,133.76003719452592,132.58905553186975,133.28839111328125,108113000,28,2,35,8,2013
8/29/2013,132.99569465040554,134.20732584909354,132.8737101108932,133.49986267089844,119200500,29,3,35,8,2013
8/30/2013,133.77634697790893,133.79261406552143,132.6866878627642,133.07701110839844,134928900,30,4,35,8,2013
9/3/2013,134.3618254316136,134.64644360141682,133.11766012137866,133.6787567138672,142375100,3,1,36,9,2013
9/4/2013,133.71126375209153,135.0123575162564,133.46731952844164,134.784668,97389400,4,2,36,9,2013
9/5/2013,134.86599398255922,135.31323334130067,134.76840388277836,134.9554443359375,63090500,5,3,36,9,2013
9/6/2013,135.40267310144165,135.78486890796142,133.75191777036645,135.02047729492188,159756500,6,4,36,9,2013
9/9/2013,135.35385633611725,136.39472611118387,135.35385633611725,136.31341552734375,87559300,9,0,37,9,2013
9/10/2013,137.13471884025702,137.3461412413718,136.8257063701964,137.32174682617188,105847200,10,1,37,9,2013
9/11/2013,137.13477955281553,137.75279235839844,136.89896263209948,137.75279235839844,94545900,11,2,37,9,2013
9/12/2013,137.7040113019943,137.8829120415556,137.19984325858647,137.38687133789062,83209000,12,3,37,9,2013
9/13/2013,137.5332281906396,137.8015792568222,137.2160883,137.69586181640625,72727800,13,4,37,9,2013
9/16/2013,139.18396037913584,139.24901630017774,138.27318989269742,138.4927520751953,106299200,16,0,38,9,2013
9/17/2013,138.61475346614074,139.14331582779144,138.61475346614074,139.1107940673828,82523300,17,1,38,9,2013
9/18/2013,139.06199108284326,141.1030820532967,138.71232942816852,140.72088623046875,203460600,18,2,38,9,2013
9/19/2013,141.1031021,141.16815804294197,140.34683769037443,140.48507690429688,146616900,19,3,38,9,2013
9/20/2013,140.81845600311098,140.81845600311098,139.38845370875111,139.5028533935547,132867100,20,4,38,9,2013
9/23/2013,139.31494162173996,139.44567523867104,138.41607786927804,138.85733032226562,104616500,23,0,39,9,2013
9/24/2013,138.8328264940576,139.34763144831328,138.26900734015123,138.53048706054688,106333100,24,1,39,9,2013
9/25/2013,138.6203727945815,138.8981988926525,138.00751450661878,138.1300811767578,117306500,25,2,39,9,2013
9/26/2013,138.35893062744472,139.05349606113438,138.13829809267872,138.66127014160156,77146900,26,3,39,9,2013
9/27/2013,137.96662814774328,138.2117739093093,137.6642887740363,138.02383422851562,99141800,27,4,39,9,2013
9/30/2013,136.85530568931435,137.72147653724815,136.58564660990706,137.28839111328125,143937000,30,0,40,9,2013
10/1/2013,137.39465810138552,138.50597497753174,137.25574505044648,138.37522888183594,127160000,1,1,40,10,2013
10/2/2013,137.56622710665445,138.37519186149777,137.1413086436411,138.24444580078125,113350000,2,2,40,10,2013
10/3/2013,137.92581464870256,138.0483938,136.33238536766183,136.96975708007812,176698000,3,3,40,10,2013
10/4/2013,137.07590265056976,138.14635926943282,136.89612997747224,138.0074462890625,96878000,4,4,40,10,2013
10/7/2013,136.80628617136668,137.64794373496582,136.66737314781096,136.8144531,96295000,7,0,41,10,2013
10/8/2013,136.7899235,136.96969625523207,135.12295499430198,135.22100830078125,178015000,8,1,41,10,2013
10/9/2013,135.48254870638684,135.80940149025432,134.4447717912242,135.31912231445312,168973000,9,2,41,10,2013
10/10/2013,136.70009253553377,138.30986813463144,136.65106586244613,138.2363281,195955000,10,3,41,10,2013
10/11/2013,138.02387659742826,139.17605330242802,137.9094768693979,139.12701416015625,105040000,11,4,41,10,2013
10/14/2013,138.26902177545196,139.79707795014153,138.1627890039888,139.68267822265625,112106000,14,0,42,10,2013
10/15/2013,139.33128804943803,139.8542599700488,138.48146335418332,138.66940307617188,155485000,15,1,42,10,2013
10/16/2013,139.50288347280718,140.6795733,139.4375104290195,140.6060333251953,161676000,16,2,42,10,2013
10/17/2013,140.03399361718667,141.62743473718038,140.00948028936804,141.54571533203125,129389000,17,3,42,10,2013
10/18/2013,142.06874546049696,142.59988440623684,141.78273989363043,142.5018310546875,138316000,18,4,42,10,2013
10/21/2013,142.55080843569672,142.7959541984332,142.19126297950075,142.50994873046875,104104000,21,0,43,10,2013
10/22/2013,142.92669401613512,143.76017211689899,142.53445582546055,143.33526611328125,126663000,22,1,43,10,2013
10/23/2013,142.8450019,142.91037497216448,142.1504367110798,142.64889526367188,105484000,23,2,43,10,2013
10/24/2013,142.93489353566235,143.3026060131473,142.59986134719736,143.12283325195312,70350000,24,3,43,10,2013
10/25/2013,143.41697433171169,143.81737947919615,143.13914829564376,143.77651977539062,93625000,25,4,43,10,2013
10/28/2013,143.72754495747662,144.20149026157353,143.57228550819576,144.0053711,84979000,28,0,44,10,2013
10/29/2013,144.3322003271812,144.83065884418897,144.1279142541228,144.77345275878906,87401000,29,1,44,10,2013
10/30/2013,144.9450792,145.0512995003283,143.5395898254065,144.05438232421875,140002000,30,2,44,10,2013
10/31/2013,143.93998548003427,144.54467684325837,143.43335992648412,143.64581298828125,133795000,31,3,44,10,2013
11/1/2013,143.83375424794366,144.3158664295795,143.1800362639012,143.9890137,142805000,1,4,44,11,2013
11/4/2013,144.38125152351057,144.55284487160324,143.80107349124057,144.4956512451172,85677000,4,0,45,11,2013
11/5/2013,143.93180740412473,144.43026596362145,143.46604160153822,144.0380401611328,85825000,5,1,45,11,2013
11/6/2013,144.65905305662167,145.04311187146203,144.25864786471953,144.77345275878906,87348000,6,2,45,11,2013
11/7/2013,145.0430747006423,145.15747437349202,142.80409542500757,142.94300842285156,157000000,7,3,45,11,2013
11/8/2013,142.8940331015737,144.8878673748381,142.87769919146302,144.87152099609375,136713000,8,4,45,11,2013
11/11/2013,144.7326182670778,145.06765047773771,144.56102491824635,144.89605712890625,62614000,11,0,46,11,2013
11/12/2013,144.5854602695319,144.92865925072005,144.11968220808723,144.6018066,83990000,12,1,46,11,2013
11/13/2013,143.89090943997712,145.80302374600058,143.89090943997712,145.76217651367188,103844000,13,2,46,11,2013
11/14/2013,145.8929622779818,146.61205337241717,145.65599587747994,146.48948669433594,103435000,14,3,46,11,2013
11/15/2013,146.7264563007274,147.18405520040832,146.53851656735165,147.12686157226562,102818000,15,4,46,11,2013
11/18/2013,147.37196538042545,147.49453202623573,146.28516206925954,146.6120147705078,104796000,18,0,47,11,2013
11/19/2013,146.5384654467816,146.9797178122169,146.04000700452536,146.29331970214844,93891000,19,1,47,11,2013
11/20/2013,146.58751036930514,147.02876278972806,145.43533395398964,145.8357391357422,124909000,20,2,47,11,2013
11/21/2013,146.24433344520193,147.12685088848795,146.15444706296077,147.0124512,92841000,21,3,47,11,2013
11/22/2013,147.06960210439865,147.76417962633394,146.89800881360642,147.74783325195312,81296000,22,4,47,11,2013
11/25/2013,148.00934116568646,148.04202144930596,147.38830355923125,147.60076904296875,79486000,25,0,48,11,2013
11/26/2013,147.6742637871564,148.08283578469312,147.42095114366413,147.64157104492188,86994000,26,1,48,11,2013
11/27/2013,147.79690408492917,148.09925599251451,147.61713131889488,148.00119018554688,58800000,27,2,48,11,2013
11/29/2013,148.16461411563589,148.5159801883592,147.73969557793754,147.9031219482422,55870900,29,4,48,11,2013
12/2/2013,147.97659581218298,148.2544217644006,147.29019788248272,147.5189971923828,99726000,2,0,49,12,2013
12/3/2013,147.03695803167238,147.40467049969135,146.40775338369028,146.88169860839844,116563000,3,1,49,12,2013
12/4/2013,146.35048793624404,147.4781381201645,145.73762996744674,146.8652801513672,123033000,4,2,49,12,2013
12/5/2013,146.60384637559415,146.8735054623568,146.08087457755997,146.21978759765625,106934000,5,3,49,12,2013
12/6/2013,147.63340205698626,147.99294740483887,147.20848369419429,147.85403442382812,127728000,6,4,49,12,2013
12/9/2013,148.28717129365745,148.45059765351144,148.03385856558896,148.22996520996094,70124000,9,0,50,12,2013
12/10/2013,147.88676170628378,148.19728050879453,147.6089356559487,147.69882202148438,80976000,10,1,50,12,2013
12/11/2013,147.75603174490735,147.78054507532744,145.86025106820915,146.04002380371094,130591000,11,2,50,12,2013
12/12/2013,145.9746920845907,146.15446487097728,145.25560093904443,145.55795288085938,115565000,12,3,50,12,2013
12/13/2013,145.86020482810324,145.99095086131624,145.26369319593243,145.54151916503906,107808000,13,4,50,12,2013
12/16/2013,146.22799117304984,146.93073587159085,146.18713145840465,146.44862365722656,96195000,16,0,51,12,2013
12/17/2013,146.57935821817196,146.6038715513026,145.65598110814088,145.9828338623047,89886000,17,1,51,12,2013
12/18/2013,146.20345281821832,148.49962624590438,144.89602945375083,148.47511291503906,234906000,18,2,51,12,2013
12/19/2013,148.05015691979872,148.4750753,147.66611067725364,148.30348205566406,136531200,19,3,51,12,2013
12/20/2013,148.4514123050411,149.51946967637735,148.35282663690504,149.1661834716797,197087000,20,4,51,12,2013
12/23/2013,149.8974220527222,150.05352441844929,149.58522985759677,149.96315002441406,85598000,23,0,52,12,2013
12/24/2013,149.9712864037745,150.35743020936624,149.96307511253815,150.2917022705078,45368800,24,1,52,12,2013
12/26/2013,150.62863685522822,151.13802553001216,150.61221426364094,151.0558624267578,63365000,26,3,52,12,2013
12/27/2013,151.2530025842456,151.31871800423747,150.8915050926612,151.0476074,61814000,27,4,52,12,2013
12/30/2013,151.06400295601972,151.18724755316683,150.82575012631972,151.02293395996094,56857000,30,0,1,12,2013
12/31/2013,151.22841677355893,151.737793,151.11338340165813,151.737793,86119900,31,1,1,12,2013
1/2/2014,151.1543969996787,151.22834878212817,149.92202608564037,150.2835235595703,119636900,2,3,1,1,2014
1/3/2014,150.53816915868467,150.8421624232594,150.04522845365176,150.2588348388672,81390600,3,4,1,1,2014
1/6/2014,150.75179994606606,150.80930405816804,149.5933685131265,149.8234100341797,108028200,6,0,2,1,2014
1/7/2014,150.42319063145712,150.99829455025642,150.30816984769726,150.7436065673828,86144200,7,1,2,1,2014
1/8/2014,150.7189573,151.0311619771453,150.25887421359835,150.77647399902344,96582300,8,2,2,1,2014
1/9/2014,151.26117432476917,151.27760944363249,150.18490596118997,150.87503051757812,90683400,9,3,2,1,2014
1/10/2014,151.12969485511323,151.35152504801115,150.35740736128545,151.28579711914062,102026400,10,4,2,1,2014
1/13/2014,150.8997057979906,151.3187073867495,148.98542151465585,149.27297973632812,149892000,13,0,3,1,2014
1/14/2014,149.76590362065696,150.98185178511824,149.48656925976323,150.89968872070312,105016100,14,1,3,1,2014
1/15/2014,151.25299060899718,151.94311529120455,150.93257468252054,151.71307373046875,98525800,15,2,3,1,2014
1/16/2014,151.4008941176157,151.71309880292057,151.03118530078603,151.5159149169922,72290600,16,3,3,1,2014
1/17/2014,151.25296303349882,151.5405086638326,150.61213129737803,150.87503051757812,107848700,17,4,3,1,2014
1/21/2014,151.74593575337545,151.80345241335752,150.39033276503568,151.31871032714844,88621200,21,1,4,1,2014
1/22/2014,151.57344549662835,151.63917346463714,151.09692713081057,151.41734313964844,61270900,22,2,4,1,2014
1/23/2014,150.65324559467643,150.67789201222183,149.37980556707737,150.17672729492188,132496900,23,3,4,1,2014
1/24/2014,149.1990847958469,149.2483776401823,146.9233023705083,146.97259521484375,208677100,24,4,4,1,2014
1/27/2014,147.11218893126804,147.49012144284387,145.51832090056013,146.24952697753906,180843100,27,0,5,1,2014
1/28/2014,146.3563763581559,147.3094129200185,146.3399412349994,147.12045288085938,110463200,28,1,5,1,2014
1/29/2014,145.89628119059665,146.6932153576858,145.3211772907191,145.7073211669922,216597300,29,2,5,1,2014
1/30/2014,146.92331052817585,147.72845628179238,146.45500340833001,147.25193786621094,118938100,30,3,5,1,2014
1/31/2014,145.4279734206819,147.30117613332288,145.35403417747034,146.38922119140625,194677900,31,4,5,1,2014
2/3/2014,146.21665815411072,146.54528528466545,142.815316,143.0946502685547,254837100,3,0,6,2,2014
2/4/2014,143.73550270446572,144.46670883141198,143.04537810885148,144.0970001220703,165012400,4,1,6,2,2014
2/5/2014,143.59585908557352,144.2366909632546,142.71677434519577,143.91627502441406,164230500,5,2,6,2,2014
2/6/2014,144.25314953929148,145.81414794921875,143.95737996794105,145.81414794921875,132877600,6,3,6,2,2014
2/7/2014,146.49599044394108,147.77765378624034,146.0194723357978,147.62155151367188,170787200,7,4,6,2,2014
2/10/2014,147.63804271303616,147.94203608321095,147.23547621119886,147.89273071289062,92218800,10,0,7,2,2014
2/11/2014,148.01594522554856,149.88914775425002,147.91734704129033,149.51121520996094,117814100,11,1,7,2,2014
2/12/2014,149.73302249219336,150.2095406113419,149.28937460819796,149.58514404296875,94717700,12,2,7,2,2014
2/13/2014,148.57462409809943,150.51355470335736,148.5664128056516,150.35745239257812,100542200,13,3,7,2,2014
2/14/2014,150.21778429444757,151.46659023680394,150.0781171057331,151.1872559,96498400,14,4,7,2,2014
2/18/2014,151.31869085518386,151.5733913413397,150.88325419198873,151.3679962158203,80460900,18,1,8,2,2014
2/19/2014,150.97366910908545,151.95135217503258,150.24246276724443,150.36570739746094,126524300,19,2,8,2,2014
2/20/2014,150.57106214270797,151.5980377704194,150.0206047106135,151.2529754638672,104998100,20,3,8,2,2014
2/21/2014,151.54051212524953,151.90200953056407,151.0064898450585,151.08042907714844,118116400,21,4,8,2,2014
2/24/2014,151.40087249859116,152.93722421438085,151.33514454600055,151.91847229003906,114063900,24,0,9,2,2014
2/25/2014,152.0417106570844,152.47714739173014,151.35979722410647,151.8609619140625,117085000,25,1,9,2,2014
2/26/2014,152.08280813505726,152.4853872024025,151.4419761740273,151.86920166015625,98677200,26,2,9,2,2014
2/27/2014,151.64734276024052,152.70717617707862,151.47480532496127,152.66610717773438,93880800,27,3,9,2,2014
2/28/2014,152.64148622502904,153.75883657721565,152.03352447655612,153.05227661132812,150842000,28,4,9,2,2014
3/3/2014,151.7048290884114,152.36209597305134,150.96541167839342,151.9759521484375,167748500,3,0,10,3,2014
3/4/2014,153.4630353675332,154.4407182912283,153.43017765938572,154.11209106445312,167545900,4,1,10,3,2014
3/5/2014,154.2435892419034,154.51471241964362,154.00532378131567,154.25180053710938,88376900,5,2,10,3,2014
3/6/2014,154.62968519573153,154.95831241047694,154.27639903037178,154.6050262451172,82516500,6,3,10,3,2014
3/7/2014,155.24590819544738,155.24590819544738,153.98887808084694,154.67079162597656,114513500,7,4,10,3,2014
3/10/2014,154.43252071258038,154.64612717532097,153.7013144121948,154.588623,74939200,10,0,11,3,2014
3/11/2014,154.8186572715125,155.04048755371582,153.47126552802948,153.8245391845703,99009100,11,1,11,3,2014
3/12/2014,153.07690547840846,153.92313250493999,152.7318305897784,153.86561584472656,104824400,12,2,11,3,2014
3/13/2014,154.3256967087167,154.44894132036274,151.71307642131114,152.14028930664062,155014300,13,3,11,3,2014
3/14/2014,151.86917604732335,152.64967509527156,151.5323249989871,151.71307373046875,153919600,14,4,11,3,2014
3/17/2014,152.4771546,153.44662628724473,152.4114266127719,153.0851287841797,98359500,17,0,12,3,2014
3/18/2014,153.39734200845942,154.3832363668733,153.2330158,154.17784118652344,101804600,18,1,12,3,2014
3/19/2014,154.19421949971317,154.40783844918803,152.3785336471168,153.35621643066406,176267300,19,2,12,3,2014
3/20/2014,153.01942929446935,154.36682135163596,152.74830611672914,154.25180053710938,117241000,20,3,12,3,2014
3/21/2014,154.89955836028287,155.9805771446918,153.51320452831376,153.6534881591797,163128000,21,4,12,3,2014
3/24/2014,154.18159545533354,154.3714020360412,152.34963582768617,153.01805114746094,121411000,24,0,13,3,2014
3/25/2014,153.79378834777813,154.26416227101862,152.88606841650918,153.74427795410156,103852000,25,1,13,3,2014
3/26/2014,154.3466447112686,154.5942092220902,152.59721066032958,152.6384735107422,119843000,26,2,13,3,2014
3/27/2014,152.45693401512074,152.94380293395676,151.7555033009874,152.3166504,142383000,27,3,13,3,2014
3/28/2014,152.75401385792372,153.8350326281656,152.66324061659358,153.06759643554688,101642000,28,4,13,3,2014
3/31/2014,154.04134739096162,154.56123168925944,153.09236463506363,154.32191467285156,99745000,31,0,14,3,2014
4/1/2014,154.8252999986983,155.43595758030762,154.31367579810964,155.34518432617188,89193000,1,1,14,4,2014
4/2/2014,155.5432211483368,156.07135295213422,155.25439375603048,155.86505126953125,78774000,2,2,14,4,2014
4/3/2014,156.10435854367185,156.1456213992802,155.1801310179917,155.65875244140625,77435000,3,3,14,4,2014
4/4/2014,156.5087091814238,156.54171190982044,153.57097527956665,153.8185272216797,169381000,4,4,14,4,2014
4/7/2014,153.44718991491854,153.70300198820368,151.80503657028595,152.1186065673828,140803000,7,0,15,4,2014
4/8/2014,152.05255970188833,152.99329469821006,151.49967280499908,152.74574279785156,112660000,8,1,15,4,2014
4/9/2014,153.15837422449397,154.43743458350335,152.71275553867648,154.38792419433594,100254000,9,2,15,4,2014
4/10/2014,154.37967579800682,154.45394138134324,150.95506033040357,151.14486694335938,172959000,10,3,15,4,2014
4/11/2014,150.30314841248563,151.3594119852162,149.6182253378524,149.78326416015625,167251000,11,4,15,4,2014
4/14/2014,150.95513403508727,151.31822718644364,149.72558347177593,150.96339416503906,132382000,14,0,16,4,2014
4/15/2014,151.27690889081933,152.1103631832394,149.78327408214201,152.00308227539062,157093000,15,1,16,4,2014
4/16/2014,153.05106376601762,153.60395065771684,152.37438833364803,153.5957031,105197000,16,2,16,4,2014
4/17/2014,153.38942134399053,154.2393832150426,153.1253491630225,153.81027221679688,105255000,17,3,16,4,2014
4/21/2014,153.85156314531335,154.3962026742099,153.66176910039133,154.3466797,68329000,21,0,17,4,2014
4/22/2014,154.50345622630573,155.4689466124913,154.42094310632618,155.0480957,85790000,22,1,17,4,2014
4/23/2014,154.99033260813442,155.0728457253615,154.56122158692546,154.68499755859375,73869000,23,2,17,4,2014
4/24/2014,155.44415641923706,155.4606640761786,154.2558569525052,154.99855041503906,88170000,24,3,17,4,2014
4/25/2014,154.49520147460572,154.58597471650182,153.38116737784955,153.72775268554688,100380000,25,4,17,4,2014
4/28/2014,154.35491375313669,154.88304553062673,152.63023479448296,154.21463012695312,135121000,28,0,18,4,2014
4/29/2014,154.70976205707495,155.17187583463493,154.37968438500528,154.9325714111328,84098000,29,1,18,4,2014
4/30/2014,154.67677317026218,155.5514904120254,154.46221133172293,155.3946990966797,101508000,30,2,18,4,2014
5/1/2014,155.32039009875257,155.8320141707765,154.91603432436526,155.41116333007812,93019000,1,3,18,5,2014
5/2/2014,155.39465614658883,156.07957915019966,154.95729764659032,155.1883544921875,98122000,2,4,18,5,2014
5/5/2014,154.42916440358056,155.59270874501323,154.0000534409625,155.4854278564453,75883000,5,0,19,5,2014
5/6/2014,155.13883308740742,155.24611396940315,154.0990773560932,154.1320801,85454000,6,1,19,5,2014
5/7/2014,154.6519773166069,155.11409101404396,153.49668048136027,155.03982543945312,106500000,7,2,19,5,2014
5/8/2014,154.8995846845687,156.00535885107064,154.37970033527205,154.87481689453125,93618000,8,3,19,5,2014
5/9/2014,154.8995486,155.1718556722392,154.17336265939204,155.10585021972656,83679000,9,4,19,5,2014
5/12/2014,155.79903543957772,156.69026023211742,155.1388675275125,156.61598205566406,86940000,12,0,20,5,2014
5/13/2014,156.82229208332134,157.13587469135578,156.59949531707653,156.75628662109375,66454000,13,1,20,5,2014
5/14/2014,156.61599301934345,156.69027120099653,155.7907862194084,156.0135955810547,72367000,14,2,20,5,2014
5/15/2014,155.6999860481423,155.73300136575918,153.88453392049743,154.6437225341797,154956000,15,3,20,5,2014
5/16/2014,154.73445045398446,155.24608699397172,154.08254292599594,155.18006896972656,97458000,16,4,20,5,2014
5/19/2014,154.8830725,155.87331822464944,154.7427888924582,155.74954223632812,63839000,19,0,21,5,2014
5/20/2014,155.67523689304156,155.6917445524902,154.37142140466025,154.76751708984375,111644000,20,1,21,5,2014
5/21/2014,155.2131584121621,156.14564621213745,155.1884032131944,156.07138061523438,89093000,21,2,21,5,2014
5/22/2014,156.1126204331713,156.77278840864258,155.84856079797686,156.45095825195312,61549000,22,3,21,5,2014
5/23/2014,156.5912434010349,157.18539332548644,156.4509597510473,157.078125,61092800,23,4,21,5,2014
5/27/2014,157.66393284069733,158.09304369455367,157.57315963299024,158.0435333251953,72010000,27,1,22,5,2014
5/28/2014,158.04356796849146,158.29113246119996,157.66396740078468,157.92803955078125,66723000,28,2,22,5,2014
5/29/2014,158.29111111444473,158.76971978637647,157.88675541116282,158.74496459960938,64377000,29,3,22,5,2014
5/30/2014,158.59652640243698,159.09990314772122,158.46449026788335,159.00086975097656,76316000,30,4,22,5,2014
6/2/2014,159.22359011343826,159.25660542444334,158.4148912769389,159.1823272705078,64656000,2,0,23,6,2014
6/3/2014,158.79453370526866,159.18238189693912,158.6460025297299,159.09986877441406,65047000,3,1,23,6,2014
6/4/2014,158.82749642945856,159.51241933703997,158.66245764740745,159.42164611816406,55529000,4,2,23,6,2014
6/5/2014,159.60320125403302,160.62644931350638,159.01729906542116,160.46141052246094,92103000,5,3,23,6,2014
6/6/2014,160.80804881709227,161.27016262114736,160.73378322536703,161.22891235351562,78696000,6,4,23,6,2014
6/9/2014,161.20417261386663,161.7818149243246,161.05562882451574,161.3939666748047,65119000,9,0,24,6,2014
6/10/2014,161.19588435222877,161.44344889683344,160.84929902644453,161.4104461669922,57129000,10,1,24,6,2014
6/11/2014,160.83276602349318,161.01431248815354,160.48618075231994,160.84927368164062,68772000,11,2,24,6,2014
6/12/2014,160.65949023025755,160.75026346854656,159.35566216740406,159.7104949951172,106350000,12,3,24,6,2014
6/13/2014,160.02402777128785,160.35411789492986,159.51240381920613,160.19732666015625,82017000,13,4,24,6,2014
6/16/2014,159.99934431709815,160.66775980361842,159.80955028069695,160.3294219970703,87424000,16,0,25,6,2014
6/17/2014,160.1066393860188,160.8905833890116,159.93334040413362,160.77505493164062,84834000,17,1,25,6,2014
6/18/2014,160.77503847348424,162.04585137447478,160.42019301038974,161.9550781,105267000,18,2,25,6,2014
6/19/2014,162.0953033196525,162.23559950233627,161.5754317979808,162.13656616210938,85929000,19,3,25,6,2014
6/20/2014,162.54039597411708,162.59844330498714,162.26677138285132,162.4657745361328,100587000,20,4,25,6,2014
